Date,Close,High,Low,Open,Volume,MA_10,MA_50,EMA_10,EMA_50,RSI
2025-01-16,422.953857421875,427.8450559110229,422.7646130850573,427.0581034768278,15300000,420.3249938964844,426.4494940185547,421.8894499321882,426.0920198941935,37.48935962342159
2025-01-17,427.3868408203125,432.81597982276594,426.53014915865293,432.4274589059452,26197500,421.3659912109375,426.87557495117187,422.8889755482108,426.1427971854139,42.69861211700192
2025-01-21,426.85888671875,429.2496888722742,423.9699995165458,428.55238804454143,26085700,421.87901916503904,427.2314465332031,423.6107775792179,426.17087912789765,48.15890374420698
2025-01-22,444.4910888671875,445.5569677171093,434.33014218783535,435.8841650351672,27803800,423.7069915771484,427.7665771484375,427.40719781339413,426.8893187255169,65.91691009264412
2025-01-23,444.9991149902344,445.03897030447143,439.8090775364838,440.30716256200645,18389300,426.1316680908203,428.20747924804687,430.60572820918327,427.59950681432935,69.60038337738906
2025-01-24,442.3592834472656,444.9393603072831,439.70946738545626,443.4550766157881,15549500,428.07420043945314,428.6530480957031,432.74273825247093,428.1783215842484,69.89384445157748
2025-01-27,432.8956604003906,433.5332238334213,421.8780219291722,422.3860783898249,35647800,429.6292205810547,428.9994171142578,432.7705422793654,428.3633152633128,58.150356687523555
2025-01-28,445.4872741699219,446.66274757404807,429.7278561291377,432.93552501884864,23491700,432.6187286376953,429.497802734375,435.0826753503756,429.034843063572,62.579659379103965
2025-01-29,440.6358947753906,445.1684868455072,438.7132938317083,444.97921209968376,23581400,435.27451477050784,429.85601318359375,436.09235160946923,429.4897862679571,63.079945491527816
2025-01-30,413.4006042480469,421.240457770868,411.5776264111281,417.1661258658952,54586300,434.1468505859375,429.63591430664064,431.9665793619379,428.8588379534508,45.28338579065407
2025-01-31,413.4703369140625,419.0787791378778,413.32091748728266,417.3753368711932,34223400,433.19849853515626,429.6536260986328,428.60362618959687,428.2553673244552,47.97204624335062
2025-02-03,409.3462219238281,413.819015846871,407.0948678187981,410.02361028085903,25679100,431.3944366455078,429.57374389648436,425.10227995945706,427.5138322107052,46.81046493144622
2025-02-04,410.7906494140625,412.3347312724244,408.1707172498281,411.1094311345796,20532100,429.78761291503906,429.4823870849609,422.5001653148398,426.8580211206408,48.32008533612797
2025-02-05,411.7071228027344,412.2450327338191,408.828176805576,410.77072053658367,16316700,426.50921630859375,429.45509216308596,420.53779394900243,426.2638682454288,42.64407321778376
2025-02-06,414.2274475097656,416.59833715024297,412.41441067873023,412.41441067873023,16309800,423.4320495605469,429.51386657714846,419.3904582327775,425.79185174599104,45.09520664842752
2025-02-07,408.1806945800781,417.0466023053385,406.5370200109021,414.8849302333569,22886800,420.0141906738281,429.3694226074219,417.35231938683216,425.10121813164153,39.39727513642008
2025-02-10,410.6412048339844,413.8687859546339,409.3461959746536,412.1254884282369,20817900,417.7887451171875,429.238525390625,416.13211674085983,424.5341587866354,41.23409324616379
2025-02-11,409.86419677734375,410.9101631414249,407.73237833536206,408.0711028958629,18140600,414.2264373779297,428.9087927246094,414.9924949293114,423.95886615882,27.113483159665492
2025-02-12,407.473388671875,409.1768308737253,402.82126135721137,405.6503805324544,19121700,410.9101867675781,428.6308612060547,413.6253847006866,423.3123768456065,25.79981224648847
2025-02-13,408.9676513671875,409.4258810673793,404.8036375500993,405.4412009596675,23891700,410.4668914794922,428.37345031738283,412.7785240945958,422.7498385915508,28.142924546958554
2025-02-14,406.86572265625,407.3438952203064,404.3255012113121,406.2281896382051,22758500,409.8064300537109,427.92417724609373,411.7034692876238,422.12693208428414,31.14445624920694
2025-02-18,408.0711059570313,409.0274206742818,404.943117468385,406.4373725143938,21423100,409.6789184570313,427.49462829589845,411.0430395911524,421.57572321654874,17.542324197395644
2025-02-19,413.1814270019531,413.8986706302125,406.0887013451084,406.3178313932664,24114200,409.9179962158203,427.0433624267578,411.4318373022071,421.24653512970184,26.290388892988545
2025-02-20,415.3674621582031,418.5416276159257,411.78404435480104,414.52900508229465,23508700,410.2840301513672,426.5322155761719,412.1474054578427,421.0159832484666,52.993870114812246
2025-02-21,407.4619445800781,417.2839090748864,407.1425541325549,416.5752186827425,27524800,409.60747985839845,425.84403137207033,411.2955034800673,420.48445232029457,42.61575586458625
2025-02-24,403.2596740722656,408.6198287275297,398.58825743588903,407.7614192904554,26443700,409.11537780761716,425.02298950195313,409.8344435877397,419.8089708203719,42.53404607356497
2025-02-25,397.17083740234375,401.18349019975926,395.9730546936776,400.3649855487621,29387400,407.7683410644531,424.1337652587891,407.5319697358495,418.92120088241,35.002332180461025
2025-02-26,398.99749755859375,402.860400830509,393.5275288045757,397.28064827533655,19619000,406.6816711425781,423.1683068847656,405.98024752180294,418.13987918343685,36.27962783232292
2025-02-27,391.8106994628906,404.9964840093174,391.4513737735657,400.5346739302656,21127400,405.1154022216797,422.0477569580078,403.40396605654615,417.10736233165073,28.015508070685385
2025-02-28,396.2625122070313,396.9013540385077,385.8616237546672,391.94046026830176,32845700,403.8448883056641,421.06186767578123,402.1055199020889,416.2899172287245,37.93416879280213
2025-03-03,387.778076171875,398.0891633417286,385.4523593369203,398.0891633417286,23007700,401.9361236572266,419.8202209472656,399.50053013295906,415.1718058147304,29.36990532250438
2025-03-04,387.8978576660156,391.86058386063223,380.3018176104046,382.6974135187692,29342900,399.918798828125,418.5237890625,397.3909533207875,414.1022392206632,29.94119407626883
2025-03-05,400.2851257324219,400.9339589862258,388.09750890861034,388.62653647287385,23433100,398.62916870117186,417.81519470214846,397.9171664865392,413.56039163288904,44.449330300018254
2025-03-06,396.1627197265625,401.4130601425524,391.9604125552081,393.557486671848,23304600,396.7086944580078,417.0313250732422,397.5981761665434,412.8781299895037,40.4978961814221
2025-03-07,392.5892639160156,394.07652376953155,384.83351327034705,391.601087821307,22034100,395.22142639160154,416.1845526123047,396.6874648482656,412.0824881827003,39.63234932354777
2025-03-10,379.46337890625,385.69193466137494,376.5287638766263,385.1329632711281,32840100,392.841796875,415.10215942382814,393.5558128588082,410.8033074267611,32.29094879700155
2025-03-11,379.7528381347656,385.29265558349334,376.2193166501511,378.30548307291184,30380200,391.09999694824216,413.94426818847654,391.0461810908005,409.5856419643299,27.99320944249125
2025-03-12,382.5676574707031,384.5140963348653,378.2555969008229,382.2482670126177,24253600,389.45701293945314,412.8669799804687,389.50463134169183,408.52611316065827,28.58444842776271
2025-03-13,378.0758972167969,384.6139126915579,376.75833925299,382.4578672121625,20473000,388.0835327148437,411.8508758544922,387.42667968262,407.3319870452127,29.91813945573128
2025-03-14,387.8479614257813,389.51491455417886,378.8145577339824,379.0840519928303,19952800,387.2420776367188,411.14377685546873,387.50327636319474,406.5679076091566,40.212976496539014
2025-03-17,387.98773193359375,391.9903630236123,384.8634626840814,385.9913968692823,22474300,387.26304321289064,410.50581787109377,387.59135919417633,405.8392732689384,43.69174160525672
2025-03-18,382.8171997070313,386.6601507855219,380.4016513456866,386.3607127115223,19486900,386.7549774169922,409.82262451171874,386.7233301965136,404.936446854746,39.37327930808347
2025-03-19,387.1093444824219,388.9659214939022,383.29633715100766,384.8235322758774,19185500,385.43739929199216,409.1302392578125,386.79351461213327,404.2373448009294,46.790252789417714
2025-03-20,386.131103515625,391.07204471614995,382.5776297310475,385.0331131975468,18470500,384.4342376708984,408.3286340332031,386.6730762309499,403.52729612307434,42.738593204961376
2025-03-21,390.54302978515625,391.0221306945889,382.09851071654674,382.5177544739553,39675900,384.2296142578125,407.7244476318359,387.3767041498965,403.01810920786187,52.104562386121536
2025-03-24,392.3596801757813,394.67543616141086,389.09568331150246,394.67543616141086,21004500,385.5192443847656,407.1129620361328,388.28269979096643,402.6001315987607,53.310626203231124
2025-03-25,394.4358825683594,395.63366532055824,391.9205113732519,393.198164585924,15775000,386.987548828125,406.6547705078125,389.40146029594695,402.27996497011753,44.875855770690876
2025-03-26,389.2554016113281,394.5856126855185,387.85797313035886,394.27618318122023,16108400,387.6563232421875,406.12803466796873,389.3749041714708,401.76919777957676,44.059078751545336
2025-03-27,389.8642578125,391.5212195564284,386.6900923994873,389.4151007040484,13766800,388.8351593017578,405.6437591552734,389.4638775607488,401.302337388711,47.53030112774239
2025-03-28,378.1058349609375,388.4169222438939,376.2392666189567,387.36882809704144,21632000,387.86094665527344,404.7123309326172,387.3987789062376,400.39267062683757,48.73837326045598
2025-03-31,374.7021179199219,376.3790320336197,366.5670283067677,371.8573344110368,35184700,386.5323852539062,403.74729614257814,385.0902950905438,399.3851979716644,45.562972852692475
2025-04-01,381.4896545410156,382.1484487727996,372.54608191207893,373.96346276032,19689500,386.3996307373047,402.8293524169922,384.43563317244775,398.68341195477626,49.114770136949495
2025-04-02,381.4397583007813,384.3743428432238,375.9298539853363,377.2773862564683,16092600,385.8326721191406,401.9209698486328,383.89092865032654,398.0071902428549,52.979692772149406
2025-04-03,372.42626953125,376.788287190408,368.6731803622598,374.1032141191555,30198000,384.4621887207031,400.47967346191405,381.8064451741308,397.0040168816155,36.15345411501651
2025-04-04,359.18060302734375,373.9035742050073,358.8212773354498,363.4627502923482,49209900,381.32594604492186,398.76330322265625,377.6926556928968,395.52074575007543,29.06268825685352
2025-04-07,357.2042236328125,370.3201598177643,344.1581969485817,350.2370336524557,50425000,377.810400390625,397.06020202636716,373.9674862274269,394.01813703959454,30.477798329710836
2025-04-08,353.9102783203125,372.9652928837084,349.6081786868937,367.585185716996,35868900,373.7578399658203,395.4804943847656,370.32072115340605,392.44527983491685,24.304689164464904
2025-04-09,389.7744140625,392.50941370351666,352.45294739016697,352.8921435234206,50199700,373.8097412109375,394.36623718261717,373.85775622778675,392.34054000070444,51.83104294478528
2025-04-10,380.6511840820313,383.19649903483815,367.1259961137824,381.3598744812396,38024400,372.8884338378906,393.16654296875,375.0929249285585,391.88213388624666,45.25336957222104
2025-04-11,387.7381896972656,389.3352333779351,378.1957105354839,379.9425037151649,23839200,373.85166931152344,392.6532946777344,377.3920639774143,391.71962627099253,47.88913207654471
2025-04-14,387.0993347167969,393.9267967433856,383.5059256339463,392.4994245329486,19251200,375.0913909912109,392.12587463378907,379.15702229366565,391.53843836690646,46.60444409290448
2025-04-15,385.0231628417969,391.17187833074144,383.4560325474498,387.7980672884699,17199900,375.4447418212891,391.63941345214846,380.22359330241676,391.2829373659218,47.98325198399887
2025-04-16,370.9290161132813,380.9106912763521,367.3256460010072,379.97244183574617,21967800,374.39366760253904,390.8421807861328,378.5336701771194,390.48474437562214,42.00454931569551
2025-04-17,367.1060485839844,373.6340726815441,366.2176953329466,373.0651098854367,20943700,373.8616455078125,389.9501593017578,376.4559207965494,389.5679327759501,45.02169129986202
2025-04-21,358.4619140625,363.8121077971333,355.01825440362086,362.1551460624454,20807300,373.78977661132814,388.8348486328125,373.18428320854036,388.3480889048344,42.982826511610604
2025-04-22,366.1478271484375,367.09606804173376,359.20055908423666,362.7141283475077,19485000,374.68413696289065,387.9941912841797,371.9049275612489,387.4774904045836,43.422070824079206
2025-04-23,373.7039489746094,379.6929540391626,372.33643389707953,375.3708716590499,20545500,376.6635040283203,387.2554461669922,372.232022363678,386.93735152497675,46.88379206020796
2025-04-24,386.59027099609375,387.7381880213899,374.5024768665421,375.0115520530072,22232300,376.3450897216797,386.7899676513672,374.8426130241172,386.9237405238441,55.53302941723452
2025-04-25,391.1319580078125,391.44138750936105,383.8952433175299,386.29083932956814,18973200,377.39316711425784,386.46313903808596,377.8043121120618,387.08876866047035,63.39218834422124
2025-04-28,390.4432067871094,392.0202980494585,385.9315006090283,391.241728610284,16579400,377.6636688232422,386.0926501464844,380.1022929620704,387.2203152536719,64.08391058606294
2025-04-29,393.31793212890625,394.3759872470841,389.66463540586307,390.5829324517716,14974000,378.2855285644531,385.8216943359375,382.5051364469496,387.45943748407325,66.75721087838615
2025-04-30,394.53570556640625,395.9331340086755,383.73552563819743,389.58477271143016,36461100,379.2367828369141,385.550986328125,384.6925126504872,387.73693819318436,52.87039878485752
2025-05-01,424.6204528808594,436.1892106723326,424.12136912560175,430.3199808366381,58938100,384.6059265136719,385.77976684570314,391.95213814691846,389.1833505338775,71.1595551042671
2025-05-02,434.48236083984375,438.63474141621873,429.20204608174254,430.948839257634,30757400,391.3435577392578,386.1620648193359,399.6849059092685,390.95978231058206,71.90977774001495
2025-05-05,435.3707275390625,438.6946118778074,431.3181395047298,432.0767565448986,20136100,399.03443908691406,386.7202404785156,406.17323711468555,392.70138800581657,72.57281421774896
2025-05-06,432.5159606933594,436.9278744842835,430.3798980651205,431.408009380462,15104200,405.67125244140624,387.3053662109375,410.96282321989895,394.2627437974849,72.0481753603518
2025-05-07,432.555908203125,437.3171563878889,430.319992206568,433.04500054847074,23295300,411.5564483642578,388.0130676269531,414.8888386713946,395.76443651927474,82.90342826938902
2025-05-08,437.3670654296875,442.8569866615064,434.8616552652553,437.12748451655574,23491300,416.6341278076172,388.780458984375,418.9757889910842,397.39591216282037,87.12159102598706
2025-05-09,437.9260559082031,439.93235195021686,435.0812723261066,439.193717718148,15324200,421.31353759765625,389.70276611328126,422.42129206692397,398.9853295646001,95.90586962630844
2025-05-12,448.4367370605469,448.5465208630377,438.9740982732109,445.12281367736733,22821900,427.112890625,390.7462506103516,427.1513729748554,400.9246004467941,96.03526650825579
2025-05-13,448.3169860839844,449.8441812103938,444.54388351816056,446.9594623818115,23618800,432.6127960205078,391.95702880859375,430.9996662674243,402.78312537374273,95.52930432671036
2025-05-14,452.1099853515625,453.0682176126866,447.3187935842875,447.3187935842875,19902800,438.37022399902344,393.2412713623047,434.8379061009039,404.7175120395396,94.97123198490506
2025-05-15,453.1300048828125,456.19000244140625,450.4299926757813,450.7699890136719,21992300,441.22117919921874,394.2981689453125,438.1637422430691,406.6160411706484,94.71577212466126
2025-05-16,454.2699890136719,454.3599853515625,448.7300109863281,452.0499877929687,23849800,443.19994201660154,395.4603143310547,441.09215074681504,408.48482343900224,95.73703624977804
2025-05-19,458.8699951171875,459.5899963378906,450.7999877929687,450.8800048828125,21336500,445.54986877441405,396.78592895507813,444.32448608688276,410.4607125244213,95.8398991356189
2025-05-20,458.1700134277344,458.3399963378906,454.3200073242187,455.5899963378906,15441800,448.1152740478516,398.3600616455078,446.8418546943103,412.3316655010218,94.82343148976712
2025-05-21,452.5700073242187,457.7799987792969,451.80999755859375,454.5700073242187,19216900,450.11668395996094,399.8164050292969,447.88333699065726,413.9096396901668,80.05421139161157
2025-05-22,454.8599853515625,460.25,453.8999938964844,454.9500122070313,18025600,451.86597595214846,401.2622515869141,449.15181851082184,415.51553559845684,76.17439720026209
2025-05-23,450.1799926757813,453.69000244140625,448.9100036621094,449.9800109863281,16883500,453.09136962890625,402.70433349609374,449.3387592680872,416.8749260720774,67.33364671322602
2025-05-27,460.69000244140625,460.9500122070313,456.1199951171875,456.4800109863281,20974300,454.3166961669922,404.16117431640623,451.40262166323606,418.5931643610707,77.96513956110331
2025-05-28,457.3599853515625,462.5199890136719,456.9299926757813,461.2200012207031,17086300,455.22099609375,405.54861938476563,452.4857786974772,420.1134318508939,73.11072036250148
2025-05-29,458.6799926757813,461.7200012207031,455.30999755859375,461.5499877929687,13974800,455.87799682617185,407.0658752441406,453.6119994208052,421.6258460008895,71.23968249140844
2025-05-30,460.3599853515625,461.6799926757813,455.5400085449219,459.7200012207031,34770500,456.6009948730469,408.53088806152346,454.8389059536701,423.1448318577787,71.86823046163603
2025-06-02,461.9700012207031,462.1099853515625,456.8900146484375,457.1400146484375,16626500,457.37099609375,410.047666015625,456.1354687294943,424.66738751906985,65.96176300781931
2025-06-03,462.9700012207031,464.1400146484375,460.8599853515625,461.4700012207031,15743800,457.78099670410154,411.49620544433594,457.3781110006231,426.16945080148685,66.93089416560294
2025-06-04,463.8699951171875,465.69000244140625,463.0199890136719,464.0,14162700,458.3509948730469,412.92641174316407,458.55845356727116,427.6479035197496,64.56167452152857
2025-06-05,467.6799926757813,469.6499938964844,464.0299987792969,464.9599914550781,20131700,459.86199340820315,414.3912939453125,460.2169152233639,429.21778936900574,66.85197307496007
2025-06-06,470.3800048828125,473.3399963378906,468.7799987792969,470.0899963378906,15285600,461.41399536132815,416.0137860107422,462.0647497069,430.83199389895896,68.00806160551213
2025-06-09,472.75,473.4299926757813,468.6199951171875,469.7000122070313,16469900,463.67099609375,417.6715008544922,464.0075224874636,432.4758372754704,66.32941750919119
2025-06-10,470.9200134277344,472.7999877929687,466.9599914550781,471.19000244140625,15375900,464.6939971923828,419.5277844238281,465.26433902205827,433.98345202653957,64.61150420936889
2025-06-11,472.6199951171875,475.4700012207031,469.6600036621094,470.0199890136719,16399200,466.2199981689453,421.48614196777345,466.6017310393545,435.49861057911403,75.23281858738812
2025-06-12,478.8699951171875,480.4200134277344,473.5199890136719,475.0199890136719,18950600,468.23899841308594,423.4337487792969,468.8323245080514,437.1994491884503,77.4776933210584
2025-06-13,474.9599914550781,479.1799926757813,472.760009765625,476.4100036621094,16814500,469.6989990234375,425.3041534423828,469.9464457711471,438.6802547675337,78.86765031075728
2025-06-16,479.1400146484375,480.69000244140625,475.0,475.2099914550781,15626100,471.41600036621094,427.43842834472656,471.61800374883626,440.26691201776526,75.21180468097103
2025-06-17,478.0400085449219,478.739990234375,474.0799865722656,475.3999938964844,15414100,472.9230010986328,429.8156164550781,472.78564098448817,441.748209920791,80.0931514003352
2025-06-18,480.239990234375,481.0,474.4599914550781,478.0,17526500,474.56000061035155,432.27633178710937,474.1409772117403,443.2576915017159,80.59024337861895
2025-06-20,477.3999938964844,483.4599914550781,476.8699951171875,482.2300109863281,37576200,475.53200073242186,434.7461260986328,474.73352569987554,444.5966053211186,73.40660906892028
2025-06-23,486.0,487.75,472.510009765625,478.2099914550781,24864000,477.0940002441406,436.67063781738284,476.7819755726254,446.2202678575453,77.69072086639288
2025-06-24,490.1099853515625,491.8500061035156,486.7999877929687,488.9500122070313,22305600,478.8299987792969,438.85981384277346,479.20525007788666,447.9414332494676,79.18279778776946
2025-06-25,492.2699890136719,494.55999755859375,489.3900146484375,492.0400085449219,17495100,480.9649963378906,440.95044982910156,481.5806571571203,449.67980798531875,79.73199982875389
2025-06-26,497.4500122070313,498.0400085449219,492.80999755859375,492.9800109863281,21578900,483.447998046875,443.15746337890624,484.4659944389223,451.5531493273467,80.29718763743158
2025-06-27,495.94000244140625,499.2999877929687,493.0299987792969,497.5499877929687,34539200,485.1549987792969,445.37580017089846,486.5521777121012,453.29381023378045,76.65831899970584
2025-06-30,497.4100036621094,500.760009765625,495.3299865722656,497.0400085449219,28369000,487.4,447.905419921875,488.5263278848299,455.0238570348914,76.21173382500527
2025-07-01,492.0499877929687,498.0499877929687,490.9800109863281,496.4700012207031,19945400,488.6909973144531,450.4042987060547,489.1669933226733,456.47586216265915,70.89179212336876
2025-07-02,491.0899963378906,493.5,488.7000122070313,489.989990234375,16319600,489.99599609375,453.0568603515625,489.51663023453096,457.8332791891388,68.53299576012455
2025-07-03,498.8399963378906,500.1300048828125,493.44000244140625,493.80999755859375,13984800,491.8559967041016,455.71070373535156,491.21178770786906,459.4413857439918,69.45254500194112
2025-07-07,497.7200012207031,498.75,495.2300109863281,497.3800048828125,13981600,493.88799743652345,458.19102478027344,492.39509925565704,460.94250791954914,73.4445729805854
2025-07-08,496.6199951171875,498.2000122070313,494.1099853515625,497.239990234375,11846600,494.9499969482422,460.3916192626953,493.16326213957166,462.3416250645546,69.22566214251282
2025-07-09,503.510009765625,506.7799987792969,499.739990234375,500.2999877929687,18659500,496.2899993896484,462.63918029785157,495.0444889806722,463.9560715234201,74.84876688216525
2025-07-10,501.4800109863281,504.44000244140625,497.75,503.0499877929687,16492100,497.21100158691405,464.85991638183594,496.21458389079146,465.42759856118124,70.7909171455695
2025-07-11,503.3200073242187,505.0299987792969,497.7999877929687,498.4700012207031,16459500,497.7980010986328,467.05995788574216,497.50647906050546,466.913575375418,75.87858305459451
2025-07-14,503.0199890136719,503.9700012207031,501.0299987792969,501.5199890136719,12058800,498.50599975585936,469.2296435546875,498.5089354156266,468.32951316515346,70.36855510650093
2025-07-15,505.8200073242187,508.2999877929687,502.7900085449219,503.0199890136719,14873272,499.3470001220703,470.8536346435547,499.83822121718873,469.79972862237173,69.40942174336634
